Timestamp,EURUSD,GBPUSD,USDJPY,XAUUSD,DJI,DXY,NDXT,SP500
2019.03.07-21:00:00,1.1183299999999998,1.30762,111.51899999999999,1285.51,25417.9,97.68,7010.29,2741.35
2019.03.07-22:00:00,1.11812,1.30731,111.624,1285.91,25468.1,97.69,7027.6,2748.1
2019.03.07-23:00:00,1.11929,1.3080399999999999,111.565,1285.33,25473.2,97.61,7024.99,2748.53
2019.03.08-00:00:00,1.1191200000000001,1.30779,111.60799999999999,1285.33,25473.2,97.62,7024.99,2748.53
2019.03.08-01:00:00,1.11979,1.3089899999999999,111.641,1285.97,25473.2,97.67,7032.62,2750.3
2019.03.08-02:00:00,1.1190799999999999,1.30887,111.47200000000001,1286.39,25473.2,97.62,7017.5,2744.3
2019.03.08-03:00:00,1.11883,1.3086,111.499,1286.37,25473.2,97.62,7023.66,2747.28
2019.03.08-04:00:00,1.1198299999999999,1.30941,111.495,1287.12,25473.2,97.55,7027.23,2747.45
2019.03.08-05:00:00,1.11968,1.30938,111.39200000000001,1287.29,25473.2,97.54,7018.35,2744.95
2019.03.08-06:00:00,1.11989,1.30959,111.238,1287.83,25473.2,97.55,7009.4,2742.6
2019.03.08-07:00:00,1.12015,1.3089,111.075,1290.65,25473.2,97.52,7007.15,2741.85
2019.03.08-08:00:00,1.12069,1.30913,111.08,1292.27,25473.2,97.45,6993.4,2739.28
2019.03.08-09:00:00,1.12096,1.30859,110.98100000000001,1293.75,25473.2,97.46,6980.68,2735.53
2019.03.08-10:00:00,1.1208,1.3093700000000001,111.01700000000001,1294.27,25473.2,97.47,6987.25,2737.15
2019.03.08-11:00:00,1.1212600000000001,1.3087799999999998,111.09700000000001,1294.16,25473.2,97.44,6988.75,2737.65
2019.03.08-12:00:00,1.1218,1.30865,111.165,1293.21,25473.2,97.42,6988.65,2737.4
2019.03.08-13:00:00,1.12147,1.30726,111.17399999999999,1293.13,25473.2,97.47,6985.4,2735.85
2019.03.08-14:00:00,1.1221299999999998,1.307,111.12799999999999,1293.22,25473.2,97.45,6981.9,2734.9
2019.03.08-15:00:00,1.12253,1.3073,110.95,1297.94,25473.2,97.31,6955.69,2727.35
2019.03.08-16:00:00,1.12259,1.30598,111.065,1295.61,25301.1,97.38,6963.15,2726.15
2019.03.08-17:00:00,1.1236,1.3004200000000001,111.13600000000001,1296.89,25344.2,97.33,6978.65,2728.95
2019.03.08-18:00:00,1.12427,1.30095,111.111,1298.81,25341.2,97.34,6980.2,2729.35
2019.03.08-19:00:00,1.12401,1.30093,111.038,1298.04,25284.8,97.35,6959.96,2722.6
2019.03.08-20:00:00,1.1240299999999999,1.30029,111.079,1299.15,25331.2,97.33,6974.8,2727.1
2019.03.08-21:00:00,1.12424,1.30138,111.079,1299.27,25372.3,97.31,7000.05,2734.99
2019.03.08-22:00:00,1.12316,1.30119,111.12799999999999,1300.13,25450.1,97.37,7017.99,2742.6
2019.03.08-23:00:00,1.12323,1.30158,111.156,1298.23,25450.2,97.36,7026.15,2746.6
2019.03.11-00:00:00,1.12341,1.29834,111.09100000000001,1296.59,25450.2,97.39,7021.85,2744.33
2019.03.11-01:00:00,1.12316,1.2984200000000001,111.079,1297.22,25450.2,97.39,7018.0,2743.17
2019.03.11-02:00:00,1.12277,1.29671,110.884,1298.11,25450.2,97.43,7000.55,2737.51
2019.03.11-03:00:00,1.12287,1.29721,111.09100000000001,1296.63,25450.2,97.42,7026.3,2745.59
2019.03.11-04:00:00,1.1231799999999998,1.29691,111.09299999999999,1296.78,25450.2,97.43,7024.55,2745.65
2019.03.11-05:00:00,1.1232600000000001,1.29726,111.10799999999999,1297.21,25450.2,97.41,7030.59,2747.63
2019.03.11-06:00:00,1.12333,1.2978299999999998,111.116,1297.43,25450.2,97.41,7031.92,2747.75
2019.03.11-07:00:00,1.12331,1.29799,111.111,1298.12,25450.2,97.39,7031.08,2747.01
2019.03.11-08:00:00,1.12372,1.29853,111.17399999999999,1297.37,25450.2,97.37,7037.94,2748.95
2019.03.11-09:00:00,1.12485,1.3012299999999999,111.27799999999999,1296.35,25450.2,97.32,7046.05,2752.31
2019.03.11-10:00:00,1.1246200000000002,1.29987,111.22200000000001,1296.02,25450.2,97.31,7032.76,2747.09
2019.03.11-11:00:00,1.12522,1.29765,111.21700000000001,1296.66,25450.2,97.29,7042.5,2750.49
2019.03.11-12:00:00,1.1243,1.29901,111.24799999999999,1295.82,25450.2,97.34,7044.17,2750.23
2019.03.11-13:00:00,1.1243100000000001,1.30186,111.16,1294.83,25450.2,97.33,7048.0,2751.05
2019.03.11-14:00:00,1.12365,1.30479,111.12299999999999,1295.15,25450.2,97.31,7056.75,2753.43
2019.03.11-15:00:00,1.12473,1.3088899999999999,111.088,1294.02,25392.5,97.22,7094.36,2760.83
2019.03.11-16:00:00,1.12419,1.3080200000000002,111.2,1292.23,25527.7,97.28,7119.75,2770.33
2019.03.11-17:00:00,1.12249,1.3094700000000001,111.215,1292.85,25552.6,97.3,7140.28,2775.71
2019.03.11-18:00:00,1.12333,1.31311,111.23899999999999,1292.56,25529.2,97.35,7142.05,2774.43
2019.03.11-19:00:00,1.12416,1.31441,111.221,1290.99,25611.1,97.25,7156.59,2779.9
2019.03.11-20:00:00,1.12396,1.31508,111.22200000000001,1292.41,25617.1,97.17,7157.43,2779.33
2019.03.11-21:00:00,1.12475,1.31356,111.23100000000001,1293.79,25654.6,97.17,7165.06,2782.95
2019.03.11-22:00:00,1.1244299999999998,1.3146799999999998,111.193,1293.27,25650.9,97.17,7171.99,2785.45
2019.03.11-23:00:00,1.1248799999999999,1.31883,111.212,1293.27,25650.9,97.15,7171.99,2785.45
2019.03.12-00:00:00,1.1263100000000001,1.32325,111.325,1292.89,25650.9,97.22,7196.5,2793.25
2019.03.12-01:00:00,1.12592,1.32451,111.33,1292.4,25650.9,97.05,7191.94,2791.55
2019.03.12-02:00:00,1.12591,1.32221,111.42,1293.33,25650.9,97.06,7193.34,2790.89
2019.03.12-03:00:00,1.12605,1.32161,111.405,1294.8,25650.9,97.05,7194.85,2791.99
2019.03.12-04:00:00,1.1263,1.3219100000000001,111.365,1295.9,25650.9,97.05,7196.14,2792.55
2019.03.12-05:00:00,1.12611,1.3215,111.40799999999999,1296.19,25650.9,97.05,7197.45,2792.55
2019.03.12-06:00:00,1.1251200000000001,1.3204799999999999,111.345,1296.66,25650.9,97.08,7193.2,2791.85
2019.03.12-07:00:00,1.12553,1.32069,111.309,1297.0,25650.9,97.08,7188.65,2789.91
2019.03.12-08:00:00,1.12581,1.3201100000000001,111.322,1296.71,25650.9,97.06,7188.72,2790.31
2019.03.12-09:00:00,1.1266,1.3224200000000002,111.363,1294.63,25650.9,97.04,7195.72,2791.89
2019.03.12-10:00:00,1.12822,1.32218,111.405,1295.55,25650.9,97.01,7186.9,2788.55
2019.03.12-11:00:00,1.12729,1.32039,111.374,1296.71,25650.9,96.99,7180.65,2787.57
2019.03.12-12:00:00,1.12691,1.3156700000000001,111.34,1296.01,25650.9,97.06,7176.2,2785.55
2019.03.12-13:00:00,1.12534,1.30566,111.274,1296.24,25650.9,97.26,7172.8,2783.4
2019.03.12-14:00:00,1.12814,1.30904,111.196,1298.25,25650.9,97.03,7188.23,2789.8
2019.03.12-15:00:00,1.1279700000000001,1.31454,111.161,1297.81,25608.9,96.98,7186.41,2791.11
2019.03.12-16:00:00,1.12714,1.31235,111.249,1296.64,25614.7,97.03,7207.2,2795.39
2019.03.12-17:00:00,1.12762,1.30971,111.37799999999999,1296.94,25606.3,96.97,7218.75,2797.4
2019.03.12-18:00:00,1.12935,1.30762,111.36399999999999,1297.88,25559.0,96.99,7216.37,2794.15
2019.03.12-19:00:00,1.12894,1.30711,111.306,1298.41,25576.7,96.97,7217.77,2796.81
2019.03.12-20:00:00,1.1297700000000002,1.30847,111.27600000000001,1301.8,25590.9,96.94,7213.57,2795.4
2019.03.12-21:00:00,1.1296,1.30751,111.306,1301.64,25559.3,96.91,7204.19,2792.65
2019.03.12-22:00:00,1.12853,1.3070899999999999,111.34299999999999,1301.15,25554.7,97.02,7210.49,2793.49
2019.03.12-23:00:00,1.12878,1.30725,111.34,1301.15,25554.7,97.0,7210.49,2793.49
2019.03.13-00:00:00,1.12896,1.30779,111.31,1300.89,25554.7,96.94,7205.8,2791.2
2019.03.13-01:00:00,1.1286399999999999,1.30636,111.31200000000001,1301.87,25554.7,97.02,7203.65,2790.57
2019.03.13-02:00:00,1.12879,1.30728,111.3,1304.09,25554.7,96.98,7200.15,2789.9
2019.03.13-03:00:00,1.1287,1.30859,111.182,1303.92,25554.7,96.96,7191.4,2785.88
2019.03.13-04:00:00,1.1284299999999998,1.3088600000000001,111.193,1305.29,25554.7,96.97,7187.9,2784.8
2019.03.13-05:00:00,1.1284,1.30833,111.24799999999999,1304.86,25554.7,97.01,7193.9,2786.55
2019.03.13-06:00:00,1.12832,1.30855,111.292,1304.82,25554.7,97.0,7195.9,2787.05
2019.03.13-07:00:00,1.12865,1.30984,111.31700000000001,1304.48,25554.7,96.99,7205.95,2791.07
2019.03.13-08:00:00,1.12866,1.31046,111.314,1304.77,25554.7,97.0,7197.45,2788.3
2019.03.13-09:00:00,1.12794,1.31435,111.32,1304.24,25554.7,96.97,7203.42,2789.55
2019.03.13-10:00:00,1.12941,1.31513,111.336,1306.55,25554.7,96.9,7217.2,2794.55
2019.03.13-11:00:00,1.1293799999999998,1.3133700000000001,111.31200000000001,1307.75,25554.7,96.9,7212.8,2793.55
2019.03.13-12:00:00,1.1292799999999998,1.31514,111.35,1308.17,25554.7,96.88,7218.96,2796.8
2019.03.13-13:00:00,1.1302,1.31564,111.39200000000001,1307.59,25554.7,96.88,7232.95,2798.79
2019.03.13-14:00:00,1.12934,1.31685,111.39,1307.12,25554.7,96.9,7227.71,2798.05
2019.03.13-15:00:00,1.1307200000000002,1.31863,111.338,1308.63,25685.6,96.81,7248.78,2806.07
2019.03.13-16:00:00,1.13053,1.31813,111.334,1306.69,25689.0,96.73,7261.8,2811.19
2019.03.13-17:00:00,1.1309200000000001,1.32292,111.23100000000001,1307.89,25725.6,96.72,7276.15,2815.95
2019.03.13-18:00:00,1.13052,1.32132,111.24700000000001,1308.16,25728.3,96.73,7274.35,2815.95
2019.03.13-19:00:00,1.13027,1.32027,111.23200000000001,1308.54,25735.7,96.73,7286.37,2817.93
2019.03.13-20:00:00,1.1329200000000001,1.32187,111.03,1311.01,25652.1,96.66,7275.45,2814.15
2019.03.13-21:00:00,1.13334,1.32571,111.12100000000001,1310.67,25703.6,96.5,7257.6,2811.15
2019.03.13-22:00:00,1.13246,1.33325,111.145,1309.1,25702.9,96.44,7270.9,2815.33
2019.03.13-23:00:00,1.13301,1.33111,111.274,1309.1,25702.9,96.49,7270.9,2815.33
2019.03.14-00:00:00,1.13372,1.33084,111.25399999999999,1309.79,25702.9,96.55,7278.18,2817.15
2019.03.14-01:00:00,1.1330200000000001,1.32865,111.209,1309.34,25702.9,96.49,7268.35,2814.13
2019.03.14-02:00:00,1.13271,1.32829,111.213,1308.22,25702.9,96.51,7254.85,2810.88
2019.03.14-03:00:00,1.13268,1.32575,111.462,1306.11,25702.9,96.59,7262.6,2812.38
2019.03.14-04:00:00,1.13267,1.32613,111.45200000000001,1305.33,25702.9,96.59,7258.65,2811.81
2019.03.14-05:00:00,1.1320700000000001,1.32562,111.525,1304.19,25702.9,96.64,7253.0,2809.8
2019.03.14-06:00:00,1.13188,1.32405,111.59,1302.9,25702.9,96.67,7255.85,2810.28
2019.03.14-07:00:00,1.13195,1.3250600000000001,111.569,1304.49,25702.9,96.66,7262.85,2812.28
2019.03.14-08:00:00,1.13176,1.32667,111.56200000000001,1302.67,25702.9,96.63,7260.65,2811.05
2019.03.14-09:00:00,1.13234,1.32734,111.588,1302.41,25702.9,96.59,7272.51,2813.27
2019.03.14-10:00:00,1.1326200000000002,1.3306200000000001,111.684,1301.83,25702.9,96.57,7286.9,2818.59
2019.03.14-11:00:00,1.13133,1.32555,111.72399999999999,1297.11,25702.9,96.68,7285.74,2818.7
2019.03.14-12:00:00,1.1306,1.32328,111.611,1298.15,25702.9,96.77,7257.95,2808.05
2019.03.14-13:00:00,1.13016,1.3235299999999999,111.59,1297.17,25702.9,96.8,7270.2,2812.11
2019.03.14-14:00:00,1.13011,1.3275299999999999,111.646,1296.15,25702.9,96.72,7272.86,2814.51
2019.03.14-15:00:00,1.12996,1.32437,111.559,1294.63,25698.0,96.77,7263.15,2810.05
2019.03.14-16:00:00,1.13,1.3247200000000001,111.604,1294.83,25693.7,96.77,7252.35,2808.55
2019.03.14-17:00:00,1.13031,1.328,111.715,1295.51,25731.4,96.7,7260.55,2813.07
2019.03.14-18:00:00,1.12994,1.3269,111.728,1295.61,25714.8,96.76,7256.15,2810.59
2019.03.14-19:00:00,1.12989,1.32564,111.73700000000001,1295.72,25693.3,96.75,7252.15,2806.8
2019.03.14-20:00:00,1.1299700000000001,1.32338,111.741,1296.44,25698.8,96.79,7250.4,2807.81
2019.03.14-21:00:00,1.13022,1.32261,111.70200000000001,1295.87,25712.9,96.78,7243.5,2808.55
2019.03.14-22:00:00,1.13029,1.32394,111.65299999999999,1296.08,25709.9,96.76,7241.78,2807.3
2019.03.14-23:00:00,1.13042,1.3258,111.65,1296.08,25709.9,96.74,7241.78,2807.3
2019.03.15-00:00:00,1.13055,1.32469,111.693,1296.37,25709.9,96.78,7246.05,2808.59
2019.03.15-01:00:00,1.13063,1.32568,111.75200000000001,1296.05,25709.9,96.71,7245.55,2808.78
2019.03.15-02:00:00,1.13058,1.32418,111.854,1295.56,25709.9,96.76,7253.8,2810.78
2019.03.15-03:00:00,1.13097,1.32356,111.854,1294.67,25709.9,96.75,7258.3,2811.87
2019.03.15-04:00:00,1.13224,1.32525,111.705,1298.83,25709.9,96.68,7273.35,2815.6
2019.03.15-05:00:00,1.1319299999999999,1.32429,111.647,1298.11,25709.9,96.65,7266.65,2813.83
2019.03.15-06:00:00,1.13188,1.32437,111.694,1297.99,25709.9,96.66,7268.6,2814.27
2019.03.15-07:00:00,1.13164,1.32341,111.65700000000001,1299.03,25709.9,96.67,7259.3,2811.79
2019.03.15-08:00:00,1.13189,1.32475,111.69,1300.41,25709.9,96.64,7264.3,2813.39
2019.03.15-09:00:00,1.13256,1.3223,111.65799999999999,1303.52,25709.9,96.65,7264.8,2813.63
2019.03.15-10:00:00,1.13234,1.3244799999999999,111.67,1302.66,25709.9,96.63,7270.8,2814.99
2019.03.15-11:00:00,1.1322,1.32607,111.645,1302.39,25709.9,96.63,7267.85,2815.0
2019.03.15-12:00:00,1.1319,1.3254299999999999,111.714,1303.08,25709.9,96.65,7283.5,2818.85
2019.03.15-13:00:00,1.13185,1.32631,111.689,1304.11,25709.9,96.64,7279.09,2819.29
2019.03.15-14:00:00,1.13034,1.32346,111.65,1302.12,25709.9,96.75,7273.42,2816.53
2019.03.15-15:00:00,1.13293,1.32735,111.479,1304.57,25726.5,96.58,7297.65,2816.65
2019.03.15-16:00:00,1.13355,1.32726,111.485,1303.69,25694.8,96.51,7294.49,2815.4
2019.03.15-17:00:00,1.13266,1.32784,111.571,1301.86,25866.4,96.49,7309.54,2823.9
2019.03.15-18:00:00,1.13175,1.32922,111.512,1302.49,25908.4,96.61,7318.57,2827.65
2019.03.15-19:00:00,1.13202,1.32845,111.491,1302.54,25885.2,96.56,7326.95,2826.15
2019.03.15-20:00:00,1.13196,1.32825,111.493,1301.83,25865.7,96.6,7321.2,2824.4
2019.03.15-21:00:00,1.13219,1.32904,111.49700000000001,1301.81,25847.7,96.59,7306.2,2822.4
2019.03.15-22:00:00,1.13238,1.3284200000000002,111.473,1301.92,25848.9,96.55,7314.25,2824.65
2019.03.18-00:00:00,1.1326200000000002,1.32912,111.486,1302.25,25848.9,96.55,7305.95,2820.9
2019.03.18-01:00:00,1.13192,1.3295700000000001,111.551,1300.58,25848.9,96.58,7309.9,2821.75
2019.03.18-02:00:00,1.13208,1.32899,111.54700000000001,1299.31,25848.9,96.57,7305.45,2820.5
2019.03.18-03:00:00,1.1326,1.32897,111.541,1299.43,25848.9,96.56,7305.2,2820.6
2019.03.18-04:00:00,1.13324,1.3294,111.598,1299.12,25848.9,96.55,7320.7,2825.75
2019.03.18-05:00:00,1.13352,1.32954,111.545,1299.04,25848.9,96.49,7319.6,2825.6
2019.03.18-06:00:00,1.13363,1.32881,111.529,1299.66,25848.9,96.48,7321.2,2826.5
2019.03.18-07:00:00,1.13344,1.3281,111.56700000000001,1298.56,25848.9,96.5,7324.2,2827.5
2019.03.18-08:00:00,1.13424,1.32805,111.54899999999999,1303.54,25848.9,96.46,7328.2,2828.3
2019.03.18-09:00:00,1.13497,1.32922,111.485,1304.01,25848.9,96.41,7324.1,2826.85
2019.03.18-10:00:00,1.13445,1.3261399999999999,111.525,1303.84,25848.9,96.47,7325.35,2826.25
2019.03.18-11:00:00,1.13507,1.32531,111.48100000000001,1305.43,25848.9,96.48,7321.1,2825.0
2019.03.18-12:00:00,1.13521,1.32536,111.48,1305.13,25848.9,96.45,7318.9,2825.6
2019.03.18-13:00:00,1.1357,1.32621,111.512,1304.37,25848.9,96.39,7324.15,2828.6
2019.03.18-14:00:00,1.1346,1.3242200000000002,111.525,1305.48,25848.9,96.45,7313.35,2825.75
2019.03.18-15:00:00,1.13459,1.32254,111.524,1305.28,25861.3,96.52,7340.35,2833.6
2019.03.18-16:00:00,1.13444,1.32394,111.536,1305.68,25870.2,96.51,7345.35,2834.35
2019.03.18-17:00:00,1.1337,1.3219100000000001,111.405,1304.05,25818.7,96.58,7306.88,2825.51
2019.03.18-18:00:00,1.13295,1.32271,111.382,1302.99,25859.5,96.61,7310.8,2828.83
2019.03.18-19:00:00,1.13275,1.3232899999999999,111.429,1303.19,25880.7,96.6,7320.74,2830.7
2019.03.18-20:00:00,1.1337,1.32531,111.397,1302.8,25882.0,96.57,7329.35,2831.2
2019.03.18-21:00:00,1.13421,1.32587,111.39299999999999,1302.69,25914.7,96.51,7327.4,2833.7
2019.03.18-22:00:00,1.13355,1.32534,111.428,1303.41,25914.1,96.49,7335.09,2836.45
2019.03.18-23:00:00,1.13351,1.32441,111.43799999999999,1303.41,25914.1,96.53,7335.09,2836.45
2019.03.19-00:00:00,1.1334799999999998,1.32431,111.4,1303.29,25914.1,96.52,7335.16,2836.75
2019.03.19-01:00:00,1.1336,1.32643,111.382,1303.44,25914.1,96.52,7335.44,2836.59
2019.03.19-02:00:00,1.13378,1.32623,111.296,1304.85,25914.1,96.5,7331.8,2835.61
2019.03.19-03:00:00,1.13382,1.3265200000000001,111.301,1305.79,25914.1,96.48,7338.2,2837.35
2019.03.19-04:00:00,1.13425,1.32732,111.189,1307.23,25914.1,96.44,7340.2,2838.35
2019.03.19-05:00:00,1.13479,1.32771,111.205,1307.49,25914.1,96.42,7336.49,2837.13
2019.03.19-06:00:00,1.13459,1.32744,111.273,1307.69,25914.1,96.42,7337.54,2837.47
2019.03.19-07:00:00,1.13437,1.32691,111.26700000000001,1306.29,25914.1,96.45,7335.72,2836.69
2019.03.19-08:00:00,1.13491,1.32744,111.291,1305.52,25914.1,96.41,7338.52,2838.19
2019.03.19-09:00:00,1.1347200000000002,1.32703,111.26100000000001,1304.56,25914.1,96.4,7335.51,2837.25
2019.03.19-10:00:00,1.13545,1.32618,111.272,1305.83,25914.1,96.39,7349.95,2842.25
2019.03.19-11:00:00,1.13525,1.3272899999999999,111.277,1306.01,25914.1,96.4,7354.2,2843.35
2019.03.19-12:00:00,1.1354899999999999,1.32926,111.214,1307.76,25914.1,96.35,7362.7,2847.35
2019.03.19-13:00:00,1.13552,1.32771,111.264,1308.01,25914.1,96.37,7359.1,2844.85
2019.03.19-14:00:00,1.13521,1.32707,111.42399999999999,1308.4,25914.1,96.39,7362.53,2845.85
2019.03.19-15:00:00,1.13462,1.32539,111.383,1309.88,25999.7,96.39,7354.7,2841.45
2019.03.19-16:00:00,1.1350200000000001,1.3263,111.37200000000001,1307.53,26001.1,96.41,7347.27,2839.75
2019.03.19-17:00:00,1.1346399999999999,1.3262399999999999,111.38600000000001,1307.61,26090.8,96.31,7383.45,2851.45
2019.03.19-18:00:00,1.13493,1.32752,111.363,1306.17,26004.8,96.37,7371.95,2845.29
2019.03.19-19:00:00,1.13537,1.32684,111.363,1307.46,25962.0,96.36,7369.25,2841.21
2019.03.19-20:00:00,1.13532,1.3268799999999998,111.40799999999999,1307.05,25935.0,96.37,7366.45,2838.45
2019.03.19-21:00:00,1.1358,1.3271700000000002,111.39200000000001,1306.37,25901.9,96.37,7353.1,2834.85
2019.03.19-22:00:00,1.1351200000000001,1.32633,111.391,1306.41,25887.4,96.41,7350.21,2832.03
2019.03.19-23:00:00,1.13495,1.32615,111.397,1306.41,25887.4,96.41,7350.21,2832.03
2019.03.20-00:00:00,1.13534,1.32667,111.365,1306.58,25887.4,96.38,7341.39,2829.09
2019.03.20-01:00:00,1.13542,1.3269,111.415,1306.17,25887.4,96.39,7344.19,2829.81
2019.03.20-02:00:00,1.1347,1.32539,111.61200000000001,1304.68,25887.4,96.44,7334.32,2826.47
2019.03.20-03:00:00,1.1349200000000002,1.3258,111.59,1304.89,25887.4,96.46,7330.15,2824.83
2019.03.20-04:00:00,1.13475,1.32578,111.62299999999999,1305.1,25887.4,96.47,7342.6,2829.43
2019.03.20-05:00:00,1.13466,1.32562,111.59,1304.77,25887.4,96.47,7341.15,2829.19
2019.03.20-06:00:00,1.1346100000000001,1.32549,111.584,1304.75,25887.4,96.47,7337.6,2827.95
2019.03.20-07:00:00,1.1347200000000002,1.32561,111.531,1305.69,25887.4,96.46,7345.6,2831.43
2019.03.20-08:00:00,1.13471,1.32487,111.55,1305.09,25887.4,96.44,7346.4,2831.73
2019.03.20-09:00:00,1.1345,1.32365,111.59299999999999,1303.32,25887.4,96.52,7352.6,2833.25
2019.03.20-10:00:00,1.1343,1.322,111.596,1302.1,25887.4,96.54,7363.37,2836.49
2019.03.20-11:00:00,1.13491,1.3225,111.529,1303.12,25887.4,96.47,7354.27,2832.8
2019.03.20-12:00:00,1.13507,1.32399,111.506,1304.63,25887.4,96.44,7348.04,2829.75
2019.03.20-13:00:00,1.1357899999999999,1.3222,111.512,1304.81,25887.4,96.45,7354.2,2832.05
2019.03.20-14:00:00,1.13544,1.3149,111.461,1307.64,25887.4,96.45,7343.55,2828.15
2019.03.20-15:00:00,1.13592,1.31816,111.41799999999999,1306.1,25760.7,96.45,7338.15,2822.25
2019.03.20-16:00:00,1.1356899999999999,1.31911,111.413,1303.5,25817.5,96.44,7357.75,2825.4
2019.03.20-17:00:00,1.13525,1.3191,111.41,1300.51,25718.7,96.48,7330.5,2816.53
2019.03.20-18:00:00,1.13497,1.31841,111.48299999999999,1300.82,25720.7,96.43,7340.0,2817.91
2019.03.20-19:00:00,1.13572,1.3175700000000001,111.49700000000001,1301.9,25744.0,96.49,7347.85,2820.9
2019.03.20-20:00:00,1.14457,1.32466,110.601,1314.38,25895.1,95.78,7415.05,2840.4
2019.03.20-21:00:00,1.14336,1.32025,110.581,1314.34,25747.8,95.85,7383.88,2823.93
2019.03.20-22:00:00,1.1413200000000001,1.31914,110.685,1312.34,25745.7,96.02,7369.85,2817.9
2019.03.20-23:00:00,1.14241,1.31922,110.63,1312.34,25745.7,95.96,7369.85,2817.9
2019.03.21-00:00:00,1.14211,1.31946,110.723,1313.97,25745.7,95.76,7381.25,2820.8
2019.03.21-01:00:00,1.14283,1.32039,110.662,1315.45,25745.7,95.92,7389.13,2823.33
2019.03.21-02:00:00,1.1432,1.32181,110.66799999999999,1316.0,25745.7,95.89,7408.87,2829.7
2019.03.21-03:00:00,1.14314,1.32235,110.645,1317.76,25745.7,95.86,7404.39,2827.23
2019.03.21-04:00:00,1.1428,1.32205,110.552,1318.29,25745.7,95.88,7400.68,2825.2
2019.03.21-05:00:00,1.14239,1.32133,110.476,1318.63,25745.7,95.9,7396.55,2823.45
2019.03.21-06:00:00,1.1426,1.32149,110.492,1318.76,25745.7,95.91,7398.79,2823.95
2019.03.21-07:00:00,1.14196,1.3209799999999998,110.531,1317.39,25745.7,95.92,7395.01,2822.51
2019.03.21-08:00:00,1.14236,1.3219100000000001,110.441,1319.07,25745.7,95.92,7377.8,2817.2
2019.03.21-09:00:00,1.1413200000000001,1.3179,110.37,1318.89,25745.7,95.95,7373.73,2815.5
2019.03.21-10:00:00,1.13985,1.31616,110.45,1317.77,25745.7,96.11,7377.8,2817.25
2019.03.21-11:00:00,1.1406,1.31714,110.47399999999999,1317.35,25745.7,96.04,7385.91,2819.8
2019.03.21-12:00:00,1.13883,1.31325,110.631,1314.26,25745.7,96.18,7389.55,2821.05
2019.03.21-13:00:00,1.1392,1.31132,110.485,1315.33,25745.7,96.23,7349.3,2810.99
2019.03.21-14:00:00,1.1385299999999998,1.31283,110.539,1317.75,25745.7,96.2,7354.3,2813.05
2019.03.21-15:00:00,1.1392,1.31655,110.666,1312.91,25795.2,96.18,7407.2,2829.55
2019.03.21-16:00:00,1.1371200000000001,1.31103,110.869,1309.48,25865.7,96.32,7440.16,2839.5
2019.03.21-17:00:00,1.13606,1.30722,110.84899999999999,1310.47,25976.8,96.46,7460.4,2850.75
2019.03.21-18:00:00,1.13521,1.30475,110.779,1305.94,25895.9,96.53,7448.6,2843.8
2019.03.21-19:00:00,1.13527,1.30603,110.851,1307.81,25936.3,96.58,7467.9,2849.25
2019.03.21-20:00:00,1.1353,1.30742,110.772,1308.91,25970.5,96.46,7496.6,2856.05
2019.03.21-21:00:00,1.13668,1.3096700000000001,110.80799999999999,1309.27,25966.6,96.42,7497.35,2855.5
2019.03.21-22:00:00,1.13726,1.31016,110.79899999999999,1309.28,25962.5,96.36,7500.22,2854.75
2019.03.21-23:00:00,1.13729,1.3109,110.845,1309.28,25962.5,96.33,7500.22,2854.75
2019.03.22-00:00:00,1.13765,1.3122200000000002,110.788,1309.08,25962.5,96.5,7502.65,2855.75
2019.03.22-01:00:00,1.13737,1.31293,110.81299999999999,1308.51,25962.5,96.31,7506.5,2856.73
2019.03.22-02:00:00,1.1367,1.31213,110.75,1308.59,25962.5,96.37,7508.97,2857.0
2019.03.22-03:00:00,1.13757,1.3134700000000001,110.689,1310.08,25962.5,96.33,7503.9,2855.81
2019.03.22-04:00:00,1.13736,1.31396,110.736,1309.32,25962.5,96.32,7487.48,2850.83
2019.03.22-05:00:00,1.1374600000000001,1.3139299999999998,110.774,1309.04,25962.5,96.31,7493.65,2852.25
2019.03.22-06:00:00,1.13776,1.31332,110.775,1308.13,25962.5,96.32,7494.4,2852.5
2019.03.22-07:00:00,1.1377,1.31419,110.80799999999999,1309.08,25962.5,96.3,7494.9,2853.0
2019.03.22-08:00:00,1.1379700000000001,1.3142200000000002,110.8,1311.04,25962.5,96.29,7497.95,2853.9
