<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.05	17:00:00	3110.28	3111.56	3102.50	3110.40	21713	0	76
2019.12.05	18:00:00	3110.38	3112.80	3106.90	3109.66	11350	0	70
2019.12.05	19:00:00	3109.66	3111.56	3107.30	3109.24	5785	0	70
2019.12.05	20:00:00	3109.30	3113.80	3108.30	3112.30	5460	0	76
2019.12.05	21:00:00	3112.40	3116.56	3107.80	3112.70	6580	0	76
2019.12.05	22:00:00	3112.70	3118.66	3111.90	3117.40	7628	0	70
2019.12.05	23:00:00	3117.40	3118.06	3115.70	3116.60	2533	0	70
2019.12.06	01:00:00	3117.06	3118.56	3115.98	3117.90	1540	0	70
2019.12.06	02:00:00	3117.78	3122.40	3117.70	3121.46	5620	0	74
2019.12.06	03:00:00	3121.46	3121.86	3119.30	3120.90	2747	0	72
2019.12.06	04:00:00	3120.96	3121.60	3118.30	3118.72	2998	0	72
2019.12.06	05:00:00	3118.86	3121.10	3118.30	3120.56	3098	0	74
2019.12.06	06:00:00	3120.58	3120.96	3119.70	3120.24	1260	0	70
2019.12.06	07:00:00	3120.24	3120.86	3118.50	3119.34	2070	0	72
2019.12.06	08:00:00	3119.46	3126.36	3119.26	3123.10	5595	0	74
2019.12.06	09:00:00	3123.06	3124.00	3121.48	3122.78	4128	0	76
2019.12.06	10:00:00	3122.78	3123.76	3120.10	3123.34	6846	0	72
2019.12.06	11:00:00	3123.10	3125.00	3122.50	3124.06	3736	0	76
2019.12.06	12:00:00	3124.06	3124.40	3122.30	3122.84	4017	0	74
2019.12.06	13:00:00	3122.84	3125.16	3122.50	3124.86	3159	0	72
2019.12.06	14:00:00	3124.86	3124.90	3121.50	3122.42	3959	0	70
2019.12.06	15:00:00	3122.50	3137.86	3121.30	3136.00	6694	0	72
2019.12.06	16:00:00	3136.00	3143.60	3135.50	3142.58	15902	0	70
2019.12.06	17:00:00	3142.76	3147.00	3141.04	3145.70	12791	0	72
2019.12.06	18:00:00	3145.70	3149.36	3144.90	3147.66	5834	0	72
