<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.09	15:00:00	1391.700	1394.790	1390.260	1393.540	11432	0	90
2019.07.09	18:00:00	1393.540	1399.960	1393.540	1398.150	9720	0	90
2019.07.09	21:00:00	1398.140	1398.660	1395.520	1397.510	3473	0	90
2019.07.10	00:00:00	1396.390	1397.110	1394.690	1395.220	2128	0	90
2019.07.10	03:00:00	1395.240	1395.410	1391.140	1394.140	5664	0	90
2019.07.10	06:00:00	1394.140	1394.680	1391.740	1393.410	3077	0	110
2019.07.10	09:00:00	1393.410	1394.600	1389.890	1393.500	6939	0	90
2019.07.10	12:00:00	1393.500	1397.020	1393.210	1395.210	4304	0	110
2019.07.10	15:00:00	1395.180	1411.460	1391.390	1408.080	24399	0	90
2019.07.10	18:00:00	1408.080	1414.210	1402.890	1413.100	12982	0	90
2019.07.10	21:00:00	1413.100	1418.600	1413.010	1417.870	8966	0	90
2019.07.11	00:00:00	1419.590	1422.460	1418.980	1421.980	3242	0	90
2019.07.11	03:00:00	1421.950	1427.140	1420.340	1422.760	10660	0	90
2019.07.11	06:00:00	1422.760	1425.150	1420.960	1422.250	4711	0	100
2019.07.11	09:00:00	1422.300	1423.880	1419.350	1423.410	7222	0	90
2019.07.11	12:00:00	1423.460	1423.900	1417.770	1420.200	6582	0	90
2019.07.11	15:00:00	1420.200	1420.800	1408.470	1408.950	16913	0	90
2019.07.11	18:00:00	1408.950	1412.880	1403.540	1405.530	11480	0	90
2019.07.11	21:00:00	1405.530	1408.710	1400.870	1403.730	4733	0	110
2019.07.12	00:00:00	1404.540	1406.410	1403.630	1403.950	2085	0	150
2019.07.12	03:00:00	1404.040	1409.990	1403.630	1409.120	6023	0	90
2019.07.12	06:00:00	1409.120	1409.820	1404.990	1405.570	4609	0	110
2019.07.12	09:00:00	1405.570	1412.380	1405.300	1408.960	6645	0	90
2019.07.12	12:00:00	1409.040	1410.330	1404.180	1407.600	6857	0	90
2019.07.12	15:00:00	1407.600	1410.260	1402.960	1408.330	15261	0	100
2019.07.12	18:00:00	1408.330	1413.760	1407.140	1412.700	7322	0	130
2019.07.12	21:00:00	1412.700	1416.860	1412.560	1414.830	4743	0	120
2019.07.15	00:00:00	1416.550	1419.760	1412.660	1416.210	3840	0	90
2019.07.15	03:00:00	1416.300	1417.320	1409.460	1410.440	7510	0	90
2019.07.15	06:00:00	1410.420	1413.130	1410.090	1412.910	3428	0	110
2019.07.15	09:00:00	1412.900	1417.050	1412.340	1416.380	6974	0	100
2019.07.15	12:00:00	1416.390	1417.140	1413.680	1413.980	3971	0	120
2019.07.15	15:00:00	1414.090	1415.390	1407.660	1410.470	12790	0	90
2019.07.15	18:00:00	1410.460	1413.720	1410.050	1412.380	6153	0	90
2019.07.15	21:00:00	1412.380	1416.900	1410.540	1413.700	3485	0	110
2019.07.16	00:00:00	1414.470	1418.250	1414.470	1415.460	2883	0	90
2019.07.16	03:00:00	1415.450	1416.160	1411.040	1413.300	5247	0	90
2019.07.16	06:00:00	1413.280	1415.660	1412.820	1414.610	2558	0	110
2019.07.16	09:00:00	1414.620	1415.160	1412.050	1414.260	5123	0	90
2019.07.16	12:00:00	1414.260	1416.270	1413.130	1414.100	5492	0	90
2019.07.16	15:00:00	1414.090	1415.100	1407.120	1410.140	15871	0	90
2019.07.16	18:00:00	1410.140	1413.190	1402.630	1407.590	11361	0	90
2019.07.16	21:00:00	1407.670	1407.770	1400.760	1405.820	6189	0	90
2019.07.17	00:00:00	1406.510	1406.860	1404.520	1405.200	1376	0	100
2019.07.17	03:00:00	1405.190	1406.900	1403.400	1404.980	4723	0	90
2019.07.17	06:00:00	1405.020	1405.460	1403.890	1404.180	2166	0	100
2019.07.17	09:00:00	1404.180	1406.360	1401.300	1402.660	5196	0	90
2019.07.17	12:00:00	1402.630	1404.850	1400.040	1404.640	4771	0	90
2019.07.17	15:00:00	1404.630	1419.240	1404.110	1418.220	15772	0	90
2019.07.17	18:00:00	1418.220	1424.340	1418.010	1423.870	12318	0	90
2019.07.17	21:00:00	1423.870	1426.780	1421.640	1426.200	5457	0	90
2019.07.18	00:00:00	1426.330	1428.360	1424.130	1424.630	1910	0	120
2019.07.18	03:00:00	1424.660	1428.330	1421.620	1422.890	8764	0	90
2019.07.18	06:00:00	1422.890	1423.430	1418.800	1422.560	4281	0	90
2019.07.18	09:00:00	1422.560	1423.880	1419.080	1421.800	8570	0	90
2019.07.18	12:00:00	1421.800	1423.160	1417.880	1421.470	8379	0	110
2019.07.18	15:00:00	1421.510	1423.860	1414.290	1422.290	18776	0	90
2019.07.18	18:00:00	1422.290	1430.210	1421.600	1429.710	12756	0	90
2019.07.18	21:00:00	1429.810	1448.100	1429.740	1445.650	15104	0	90
2019.07.19	00:00:00	1448.160	1452.950	1438.660	1442.920	8487	0	90
2019.07.19	03:00:00	1442.920	1445.250	1439.480	1443.300	10579	0	90
2019.07.19	06:00:00	1443.300	1443.820	1439.700	1441.160	5061	0	110
2019.07.19	09:00:00	1441.160	1442.290	1436.540	1439.670	9737	0	90
2019.07.19	12:00:00	1439.670	1440.780	1435.110	1437.540	8132	0	90
2019.07.19	15:00:00	1437.480	1441.790	1426.100	1427.820	24310	0	90
2019.07.19	18:00:00	1427.820	1430.920	1423.100	1425.470	14887	0	100
2019.07.19	21:00:00	1425.470	1429.010	1420.160	1424.960	10523	0	100
2019.07.22	00:00:00	1426.470	1427.130	1423.590	1425.020	2355	0	90
2019.07.22	03:00:00	1425.020	1428.750	1422.220	1427.670	7075	0	90
2019.07.22	06:00:00	1427.670	1430.010	1426.270	1428.040	3829	0	90
2019.07.22	09:00:00	1428.030	1428.280	1424.230	1425.710	7248	0	90
2019.07.22	12:00:00	1425.710	1427.550	1424.570	1425.260	6310	0	120
2019.07.22	15:00:00	1425.330	1429.080	1424.280	1427.200	19254	0	90
2019.07.22	18:00:00	1427.200	1428.860	1425.210	1428.260	9770	0	90
2019.07.22	21:00:00	1428.360	1428.550	1423.700	1424.670	5576	0	90
2019.07.23	00:00:00	1424.740	1424.860	1423.480	1423.680	1232	0	150
2019.07.23	03:00:00	1423.680	1424.350	1415.900	1418.160	8789	0	90
2019.07.23	06:00:00	1418.160	1418.670	1414.140	1415.720	4949	0	110
2019.07.23	09:00:00	1415.720	1420.120	1415.590	1417.780	6766	0	100
2019.07.23	12:00:00	1417.780	1424.850	1417.340	1422.410	6487	0	90
2019.07.23	15:00:00	1422.390	1430.560	1422.390	1424.060	17678	0	90
2019.07.23	18:00:00	1423.980	1425.480	1417.780	1419.070	11484	0	90
2019.07.23	21:00:00	1419.060	1420.030	1416.070	1417.600	4371	0	90
2019.07.24	00:00:00	1417.210	1418.220	1416.300	1417.030	1900	0	130
2019.07.24	03:00:00	1417.030	1422.410	1416.530	1421.700	5055	0	90
2019.07.24	06:00:00	1421.700	1421.990	1418.360	1420.720	3632	0	100
2019.07.24	09:00:00	1420.720	1425.980	1419.710	1425.250	9020	0	90
2019.07.24	12:00:00	1425.250	1427.720	1424.720	1425.900	6915	0	90
2019.07.24	15:00:00	1425.910	1429.510	1422.420	1423.690	16846	0	90
2019.07.24	18:00:00	1423.680	1424.790	1420.490	1423.120	10301	0	100
2019.07.24	21:00:00	1423.150	1425.860	1421.420	1425.110	4587	0	90
2019.07.25	00:00:00	1425.270	1426.580	1424.540	1425.260	1165	0	90
2019.07.25	03:00:00	1425.260	1425.730	1421.770	1422.680	5154	0	90
2019.07.25	06:00:00	1422.700	1423.550	1421.680	1423.150	3561	0	90
2019.07.25	09:00:00	1423.150	1427.110	1422.460	1426.760	5302	0	100
2019.07.25	12:00:00	1426.770	1433.760	1425.940	1431.540	7849	0	90
2019.07.25	15:00:00	1431.510	1433.500	1415.140	1418.060	26361	0	90
2019.07.25	18:00:00	1418.010	1419.900	1411.030	1415.740	15379	0	90
2019.07.25	21:00:00	1415.770	1417.560	1413.530	1414.110	5898	0	90
2019.07.26	00:00:00	1414.870	1416.350	1414.730	1415.030	991	0	130
2019.07.26	03:00:00	1415.030	1417.810	1413.710	1417.160	4424	0	100
2019.07.26	06:00:00	1417.130	1417.480	1414.000	1414.700	3345	0	110
2019.07.26	09:00:00	1414.700	1419.870	1413.930	1417.710	6691	0	90
2019.07.26	12:00:00	1417.710	1420.780	1417.460	1420.270	3736	0	100
2019.07.26	15:00:00	1420.270	1424.820	1413.280	1420.320	16813	0	90
2019.07.26	18:00:00	1420.310	1421.390	1417.380	1419.120	8249	0	100
2019.07.26	21:00:00	1419.120	1420.040	1416.270	1418.310	3605	0	90
2019.07.29	00:00:00	1420.780	1420.880	1419.330	1420.120	1178	0	120
2019.07.29	03:00:00	1420.120	1424.270	1418.910	1421.840	4215	0	90
2019.07.29	06:00:00	1421.840	1422.140	1418.610	1420.040	2885	0	100
2019.07.29	09:00:00	1420.010	1420.010	1417.440	1418.620	4913	0	90
2019.07.29	12:00:00	1418.620	1420.850	1418.310	1420.540	3837	0	90
2019.07.29	15:00:00	1420.530	1422.290	1414.730	1420.520	9793	0	90
2019.07.29	18:00:00	1420.520	1422.020	1418.650	1421.170	5014	0	90
2019.07.29	21:00:00	1421.170	1428.160	1421.160	1426.620	4895	0	90
2019.07.30	00:00:00	1425.760	1425.940	1424.120	1424.500	1699	0	90
2019.07.30	03:00:00	1424.530	1425.910	1422.290	1423.560	4738	0	90
2019.07.30	06:00:00	1423.560	1425.390	1422.710	1423.000	3481	0	90
2019.07.30	09:00:00	1423.100	1426.940	1422.820	1426.740	5339	0	100
2019.07.30	12:00:00	1426.740	1429.840	1426.180	1429.140	5183	0	90
2019.07.30	15:00:00	1429.180	1430.930	1424.850	1428.460	13647	0	90
2019.07.30	18:00:00	1428.480	1430.700	1427.450	1430.560	7538	0	90
2019.07.30	21:00:00	1430.560	1433.230	1430.230	1430.610	3564	0	100
