<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.25	04:00:00	1.13077	1.13204	1.13071	1.13201	1616	0	3
2019.01.25	05:00:00	1.13201	1.13266	1.13181	1.13207	2187	0	3
2019.01.25	06:00:00	1.13207	1.13222	1.13173	1.13203	1060	0	3
2019.01.25	07:00:00	1.13202	1.13278	1.13191	1.13221	1506	0	3
2019.01.25	08:00:00	1.13222	1.13252	1.13146	1.13244	2203	0	3
2019.01.25	09:00:00	1.13246	1.13280	1.13181	1.13238	3984	0	3
2019.01.25	10:00:00	1.13240	1.13288	1.13157	1.13273	5543	0	3
2019.01.25	11:00:00	1.13273	1.13344	1.13202	1.13299	4530	0	3
2019.01.25	12:00:00	1.13299	1.13385	1.13264	1.13381	3072	0	3
2019.01.25	13:00:00	1.13380	1.13492	1.13340	1.13461	4011	0	3
2019.01.25	14:00:00	1.13462	1.13496	1.13411	1.13415	4252	0	3
2019.01.25	15:00:00	1.13415	1.13579	1.13393	1.13570	5474	0	3
2019.01.25	16:00:00	1.13570	1.13890	1.13562	1.13789	7041	0	3
2019.01.25	17:00:00	1.13791	1.14078	1.13779	1.13972	7886	0	3
2019.01.25	18:00:00	1.13972	1.14126	1.13955	1.14060	5068	0	3
2019.01.25	19:00:00	1.14060	1.14150	1.13994	1.14054	5073	0	3
2019.01.25	20:00:00	1.14056	1.14102	1.14019	1.14068	3701	0	3
2019.01.25	21:00:00	1.14062	1.14146	1.14030	1.14141	3326	0	3
2019.01.25	22:00:00	1.14142	1.14174	1.14099	1.14146	2704	0	3
2019.01.25	23:00:00	1.14147	1.14173	1.14033	1.14057	1736	0	3
2019.01.28	00:00:00	1.14004	1.14106	1.14004	1.14086	1130	0	4
2019.01.28	01:00:00	1.14087	1.14133	1.14087	1.14125	835	0	3
2019.01.28	02:00:00	1.14125	1.14184	1.14109	1.14114	1538	0	3
2019.01.28	03:00:00	1.14113	1.14186	1.14112	1.14147	1474	0	3
